assessment_id,student_id,course_id,enrollment_date,completion_date,completion_status,score,time_spent_hours,quiz_attempts,certificate_issued,feedback_rating,last_activity_date
ASS0002550,STU00088,CRS0082,2023-03-28,2023-05-22,Dropped,76.2,7.9,3,True,2,2023-03-28
ASS0002551,STU00242,CRS0018,2022-01-07,,Not Started,84.5,21.7,2,False,4,2022-02-08
ASS0002552,STU00425,CRS0087,2022-03-13,2022-04-03,Not Started,61.3,4.2,2,False,4,2022-04-23
ASS0002553,STU00034,CRS0021,2023-10-02,2023-11-13,Dropped,33.2,7.7,1,True,3,2023-10-12
ASS0002554,STU00017,CRS0066,2022-04-28,2022-07-26,Dropped,71.0,6.2,2,True,1,2022-04-29
ASS0002555,STU00108,CRS0054,2022-01-11,2022-01-29,In Progress,24.1,2.2,5,True,1,2022-04-11
ASS0002556,STU00464,CRS0025,2023-11-17,2023-12-06,Dropped,19.7,14.0,2,False,1,2024-01-11
ASS0002557,STU00393,CRS0074,2022-05-25,2022-08-05,Completed,86.4,5.3,4,False,4,2022-06-22
ASS0002558,STU00064,CRS0055,2023-03-13,2023-05-24,Not Started,72.7,11.0,2,True,1,2023-04-14
ASS0002559,STU00192,CRS0036,2022-09-16,,Completed,39.0,20.8,3,False,4,2022-09-16
ASS0002560,STU00016,CRS0088,2023-07-14,2023-08-26,Completed,10.0,35.9,1,False,4,2023-08-21
ASS0002561,STU00074,CRS0075,2023-02-27,2023-03-21,Completed,58.6,11.6,1,False,1,2023-04-08
ASS0002562,STU00419,CRS0003,2023-11-01,2023-12-24,Not Started,9.9,38.2,2,True,3,2023-11-21
ASS0002563,STU00363,CRS0043,2023-01-17,,In Progress,69.6,5.1,5,True,3,2023-03-22
ASS0002564,STU00429,CRS0071,2022-07-17,2022-10-08,Not Started,63.6,12.1,3,False,1,2022-10-14
ASS0002565,STU00436,CRS0092,2022-11-10,2023-01-01,In Progress,93.8,15.0,2,False,3,2022-11-15
ASS0002566,STU00396,CRS0014,2022-03-31,,Dropped,77.6,6.6,3,False,4,2022-04-23
ASS0002567,STU00238,CRS0058,2023-07-11,2023-08-03,Not Started,4.0,5.2,4,False,5,2023-09-24
ASS0002568,STU00010,CRS0031,2022-01-21,2022-03-08,Completed,70.7,26.9,1,False,4,2022-01-29
ASS0002569,STU00410,CRS0040,2022-05-15,,In Progress,36.8,34.6,3,False,3,2022-07-30
ASS0002570,STU00451,CRS0024,2022-02-16,2022-04-03,Not Started,44.3,19.0,5,False,1,2022-03-01
ASS0002571,STU00349,CRS0025,2023-04-05,2023-06-15,In Progress,1.8,9.5,3,False,4,2023-04-23
ASS0002572,STU00227,CRS0033,2022-11-29,2023-02-25,Completed,8.8,19.0,5,False,3,2023-02-04
ASS0002573,STU00293,CRS0060,2022-02-09,2022-02-23,Dropped,65.9,39.6,2,True,2,2022-03-06
ASS0002574,STU00195,CRS0091,2023-06-19,2023-08-07,Completed,0.8,21.8,3,False,4,2023-09-14
ASS0002575,STU00384,CRS0010,2022-05-14,2022-08-04,In Progress,0.7,36.6,4,False,4,2022-05-27
ASS0002576,STU00380,CRS0015,2022-09-10,2022-11-23,Not Started,57.7,13.0,5,True,4,2022-09-23
ASS0002577,STU00325,CRS0043,2023-02-08,2023-03-09,In Progress,52.1,17.3,5,False,3,2023-02-26
ASS0002578,STU00263,CRS0047,2023-10-21,2024-01-01,Not Started,51.3,5.7,3,True,5,2023-12-19
ASS0002579,STU00203,CRS0090,2022-09-06,,Completed,64.5,16.3,4,False,3,2022-11-23
ASS0002580,STU00299,CRS0079,2023-11-01,2023-12-07,Dropped,46.3,44.2,3,False,3,2023-11-15
ASS0002581,STU00436,CRS0006,2023-04-08,2023-04-30,Not Started,13.5,14.3,3,False,2,2023-05-16
ASS0002582,STU00394,CRS0058,2022-12-30,2023-01-13,Not Started,3.1,45.7,3,True,3,2023-03-14
ASS0002583,STU00334,CRS0066,2022-08-03,2022-10-09,Dropped,95.5,28.8,5,False,1,2022-10-01
ASS0002584,STU00416,CRS0078,2023-08-10,2023-09-26,Dropped,45.0,28.9,4,False,4,2023-11-03
ASS0002585,STU00409,CRS0071,2022-03-15,2022-05-22,Dropped,99.6,11.3,3,False,1,2022-05-16
ASS0002586,STU00431,CRS0089,2022-08-04,,Not Started,65.2,2.4,4,False,4,2022-08-16
ASS0002587,STU00451,CRS0088,2023-10-15,2023-11-25,Completed,64.2,0.6,5,False,2,2023-12-03
ASS0002588,STU00299,CRS0021,2022-06-02,,Dropped,28.3,3.0,2,False,5,2022-08-16
ASS0002589,STU00310,CRS0044,2022-05-14,2022-06-26,Completed,72.8,12.3,2,False,4,2022-06-23
ASS0002590,STU00101,CRS0021,2023-04-15,2023-07-13,Dropped,80.9,3.5,4,True,3,2023-06-30
ASS0002591,STU00354,CRS0007,2022-07-12,,In Progress,24.6,24.8,1,False,4,2022-09-28
ASS0002592,STU00169,CRS0005,2023-08-23,2023-10-08,Dropped,36.8,41.8,1,True,1,2023-08-28
ASS0002593,STU00211,CRS0015,2023-04-27,2023-05-22,Not Started,97.4,4.3,3,False,3,2023-06-26
ASS0002594,STU00410,CRS0051,2022-04-24,2022-05-08,In Progress,92.7,21.7,2,False,1,2022-06-16
ASS0002595,STU00167,CRS0004,2023-03-25,2023-04-08,In Progress,16.9,4.5,5,False,2,2023-06-16
ASS0002596,STU00364,CRS0081,2022-01-28,2022-03-07,Dropped,41.9,24.5,2,False,1,2022-03-01
ASS0002597,STU00190,CRS0048,2022-11-28,2023-01-11,Dropped,5.1,47.5,2,False,3,2023-01-21
ASS0002598,STU00004,CRS0064,2023-05-26,2023-08-03,Dropped,92.3,11.6,2,False,4,2023-06-19
ASS0002599,STU00296,CRS0093,2023-09-08,,Not Started,3.5,31.4,2,False,5,2023-10-26
ASS0002600,STU00370,CRS0085,2022-05-26,2022-07-20,Completed,18.4,41.3,2,True,5,2022-07-21
ASS0002601,STU00192,CRS0044,2023-11-24,,Completed,45.8,32.3,4,False,4,2023-11-27
ASS0002602,STU00470,CRS0093,2022-03-10,2022-06-05,Completed,17.3,3.8,5,True,3,2022-04-18
ASS0002603,STU00314,CRS0005,2023-04-14,2023-06-14,In Progress,91.2,23.3,1,False,2,2023-07-10
ASS0002604,STU00122,CRS0097,2022-08-25,2022-11-15,Completed,74.1,4.8,4,False,5,2022-09-12
ASS0002605,STU00058,CRS0001,2022-12-12,2023-02-12,Completed,16.0,47.9,1,True,5,2022-12-28
ASS0002606,STU00453,CRS0019,2023-06-08,2023-08-07,Not Started,74.9,5.3,1,False,3,2023-08-26
ASS0002607,STU00287,CRS0042,2023-05-18,2023-07-26,Not Started,78.9,33.0,2,True,4,2023-06-11
ASS0002608,STU00078,CRS0021,2023-11-08,2024-02-05,Completed,96.0,10.8,2,False,5,2024-01-17
ASS0002609,STU00028,CRS0038,2022-09-22,2022-11-15,Dropped,50.3,12.3,3,False,4,2022-09-23
ASS0002610,STU00433,CRS0073,2023-03-03,2023-03-06,Not Started,88.6,46.6,4,True,3,2023-04-15
ASS0002611,STU00091,CRS0047,2023-04-18,2023-06-28,Not Started,69.5,23.7,5,False,3,2023-04-19
ASS0002612,STU00227,CRS0001,2023-09-13,2023-10-24,Not Started,46.8,40.4,1,False,1,2023-10-01
ASS0002613,STU00464,CRS0079,2023-06-11,2023-08-09,In Progress,54.6,8.0,5,True,5,2023-06-28
ASS0002614,STU00263,CRS0019,2023-02-15,2023-02-25,Not Started,25.7,12.1,1,False,2,2023-04-19
ASS0002615,STU00039,CRS0083,2023-06-13,2023-06-18,Dropped,38.7,25.2,5,False,1,2023-07-08
ASS0002616,STU00039,CRS0089,2023-10-19,2023-11-28,Not Started,96.9,11.8,3,False,1,2023-11-06
ASS0002617,STU00239,CRS0075,2023-06-21,,Completed,88.0,29.0,3,True,5,2023-09-16
ASS0002618,STU00185,CRS0031,2023-01-18,2023-02-22,Completed,83.8,35.7,1,False,5,2023-01-28
ASS0002619,STU00316,CRS0072,2023-11-29,2023-12-02,Not Started,0.3,13.5,4,True,5,2024-02-24
ASS0002620,STU00205,CRS0063,2022-04-16,2022-04-22,Not Started,46.7,5.8,1,False,3,2022-04-23
ASS0002621,STU00146,CRS0029,2022-08-19,2022-10-29,Dropped,73.2,7.4,4,False,2,2022-11-09
ASS0002622,STU00467,CRS0038,2023-02-27,,Completed,32.8,3.0,1,False,1,2023-03-05
ASS0002623,STU00347,CRS0061,2022-02-22,2022-04-27,Dropped,2.8,4.3,3,True,2,2022-04-07
ASS0002624,STU00341,CRS0037,2023-08-02,2023-10-29,In Progress,70.3,13.2,1,True,1,2023-10-27
ASS0002625,STU00089,CRS0080,2023-04-27,2023-07-16,Not Started,26.9,27.0,3,False,2,2023-07-12
ASS0002626,STU00217,CRS0042,2023-09-02,2023-10-30,Dropped,25.4,28.2,3,True,4,2023-11-25
ASS0002627,STU00348,CRS0088,2023-09-23,2023-10-27,In Progress,5.6,4.5,3,True,3,2023-10-20
ASS0002628,STU00226,CRS0038,2022-02-10,2022-05-09,Dropped,9.3,33.3,2,True,4,2022-04-29
ASS0002629,STU00393,CRS0030,2023-03-31,2023-05-21,Not Started,37.9,4.6,4,True,5,2023-05-10
ASS0002630,STU00176,CRS0064,2022-04-01,2022-05-30,Dropped,59.9,2.9,3,False,3,2022-06-18
ASS0002631,STU00371,CRS0051,2023-06-13,2023-07-19,Dropped,58.8,1.7,1,True,3,2023-08-16
ASS0002632,STU00206,CRS0022,2022-10-18,2023-01-13,Dropped,44.4,16.3,1,False,5,2022-12-30
ASS0002633,STU00286,CRS0056,2022-08-03,,Dropped,76.5,3.8,4,False,5,2022-08-16
ASS0002634,STU00050,CRS0015,2022-04-03,2022-04-11,Dropped,80.1,13.0,5,False,4,2022-06-28
ASS0002635,STU00218,CRS0066,2023-09-17,2023-10-29,In Progress,81.9,3.9,3,False,4,2023-10-02
ASS0002636,STU00257,CRS0086,2022-08-03,,Not Started,72.3,5.6,3,False,5,2022-08-04
ASS0002637,STU00450,CRS0098,2022-02-10,2022-03-01,Not Started,26.5,4.1,4,False,2,2022-02-11
ASS0002638,STU00172,CRS0043,2022-10-31,2022-11-21,Not Started,92.1,19.4,1,False,5,2022-11-18
ASS0002639,STU00496,CRS0009,2022-10-16,2023-01-12,Dropped,60.9,7.8,4,False,4,2022-10-16
ASS0002640,STU00151,CRS0023,2023-08-21,2023-10-19,Completed,48.2,26.0,3,False,4,2023-09-13
ASS0002641,STU00042,CRS0034,2023-03-17,,In Progress,49.9,3.4,3,False,2,2023-06-04
ASS0002642,STU00427,CRS0024,2023-03-10,2023-05-04,Not Started,59.0,23.0,4,False,3,2023-04-16
ASS0002643,STU00143,CRS0043,2023-06-10,2023-08-07,Dropped,96.6,8.6,1,True,5,2023-06-27
ASS0002644,STU00370,CRS0075,2022-08-07,2022-08-08,Dropped,96.3,16.8,4,False,1,2022-11-04
ASS0002645,STU00298,CRS0027,2022-09-15,2022-10-17,Completed,11.1,37.1,5,False,3,2022-11-15
ASS0002646,STU00310,CRS0032,2023-03-09,2023-06-03,Dropped,40.7,36.0,1,False,4,2023-05-18
ASS0002647,STU00412,CRS0052,2022-05-20,2022-08-18,In Progress,86.8,3.3,4,True,4,2022-07-01
ASS0002648,STU00315,CRS0033,2023-06-15,,Dropped,96.8,5.4,1,True,2,2023-08-11
ASS0002649,STU00326,CRS0039,2022-09-05,2022-10-03,Not Started,96.0,8.7,4,True,5,2022-10-27
ASS0002650,STU00326,CRS0084,2022-06-15,2022-08-13,Dropped,41.8,6.1,1,True,1,2022-07-11
ASS0002651,STU00279,CRS0090,2022-01-15,2022-02-08,Not Started,54.0,27.2,4,False,1,2022-02-24
ASS0002652,STU00357,CRS0039,2022-12-22,2023-02-26,Dropped,51.4,18.0,3,False,3,2023-03-22
ASS0002653,STU00427,CRS0038,2022-03-23,2022-03-27,In Progress,62.8,20.6,5,True,3,2022-04-09
ASS0002654,STU00039,CRS0022,2023-11-10,2024-01-19,Not Started,43.3,3.0,3,False,3,2023-12-29
ASS0002655,STU00302,CRS0092,2023-09-13,2023-10-23,In Progress,53.7,17.9,5,False,4,2023-09-17
ASS0002656,STU00169,CRS0020,2022-02-15,2022-05-12,In Progress,84.0,3.3,5,False,5,2022-04-14
ASS0002657,STU00047,CRS0094,2022-06-21,2022-07-12,Completed,20.8,9.4,4,False,4,2022-07-28
ASS0002658,STU00065,CRS0057,2023-05-08,2023-05-26,Not Started,94.5,39.5,3,True,4,2023-05-26
ASS0002659,STU00271,CRS0060,2023-01-23,2023-02-24,In Progress,0.6,40.8,4,False,5,2023-02-20
ASS0002660,STU00426,CRS0035,2023-03-25,2023-03-26,Not Started,18.2,32.4,2,False,3,2023-06-14
ASS0002661,STU00361,CRS0048,2023-05-07,2023-07-01,In Progress,19.3,32.0,4,False,1,2023-05-14
ASS0002662,STU00131,CRS0043,2022-08-07,2022-09-22,Not Started,21.8,33.0,4,True,2,2022-08-28
ASS0002663,STU00282,CRS0045,2023-04-04,2023-04-07,Dropped,70.9,10.4,1,False,2,2023-05-16
ASS0002664,STU00176,CRS0044,2022-10-25,2022-12-31,In Progress,98.1,42.3,4,False,1,2022-12-01
ASS0002665,STU00054,CRS0014,2023-03-02,2023-05-13,Completed,36.0,4.9,3,False,4,2023-03-31
ASS0002666,STU00271,CRS0051,2022-12-18,2022-12-20,Dropped,96.4,10.4,3,False,4,2023-02-19
ASS0002667,STU00383,CRS0030,2022-08-01,,In Progress,62.4,3.0,2,False,5,2022-10-17
ASS0002668,STU00170,CRS0046,2023-07-02,2023-09-29,Not Started,2.9,21.9,4,True,2,2023-09-26
ASS0002669,STU00315,CRS0034,2022-11-17,2023-02-01,Dropped,95.9,2.8,1,False,4,2022-11-20
ASS0002670,STU00326,CRS0072,2023-09-01,2023-09-09,Completed,12.9,13.8,2,True,5,2023-11-05
ASS0002671,STU00015,CRS0089,2022-05-01,2022-07-05,Not Started,9.1,15.3,2,False,2,2022-06-01
ASS0002672,STU00183,CRS0055,2023-07-17,2023-08-28,Completed,3.8,23.7,1,False,2,2023-08-12
ASS0002673,STU00235,CRS0036,2022-07-22,2022-09-19,Completed,12.9,31.0,4,True,5,2022-09-18
ASS0002674,STU00037,CRS0041,2023-01-26,2023-03-23,Dropped,46.3,21.1,3,False,4,2023-03-10
ASS0002675,STU00291,CRS0044,2023-09-19,2023-11-06,Completed,89.1,17.5,2,False,4,2023-10-06
ASS0002676,STU00289,CRS0091,2023-10-09,,Completed,30.0,15.6,3,True,5,2023-11-06
ASS0002677,STU00320,CRS0045,2022-06-14,2022-07-01,Dropped,14.3,12.2,4,False,5,2022-09-04
ASS0002678,STU00500,CRS0065,2022-06-17,2022-06-27,Not Started,65.0,2.3,1,False,2,2022-06-28
ASS0002679,STU00154,CRS0048,2023-05-19,2023-06-26,Dropped,14.9,39.5,1,False,2,2023-07-18
ASS0002680,STU00323,CRS0050,2023-09-30,2023-11-29,In Progress,2.6,38.9,5,True,3,2023-10-07
ASS0002681,STU00097,CRS0094,2023-01-07,2023-02-07,In Progress,72.3,2.4,2,False,3,2023-02-12
ASS0002682,STU00005,CRS0095,2022-06-27,2022-08-22,In Progress,29.0,21.0,1,False,3,2022-07-08
ASS0002683,STU00091,CRS0092,2022-04-01,2022-04-06,Dropped,71.8,13.4,3,False,5,2022-05-11
ASS0002684,STU00299,CRS0073,2022-03-04,2022-04-10,Not Started,60.8,12.8,2,False,2,2022-03-23
ASS0002685,STU00167,CRS0039,2023-02-21,,Completed,95.5,36.9,2,False,2,2023-03-26
ASS0002686,STU00411,CRS0065,2023-01-11,2023-02-06,In Progress,60.1,13.2,4,False,2,2023-03-11
ASS0002687,STU00219,CRS0070,2023-03-02,,Not Started,23.9,16.5,1,True,2,2023-03-05
ASS0002688,STU00396,CRS0022,2023-09-27,,In Progress,50.3,59.6,1,True,3,2023-12-11
ASS0002689,STU00440,CRS0040,2023-07-28,,Completed,55.6,31.8,1,False,4,2023-10-22
ASS0002690,STU00212,CRS0039,2023-01-05,,Completed,82.5,5.5,5,False,1,2023-03-11
ASS0002691,STU00079,CRS0009,2023-11-18,2023-12-30,Not Started,96.4,10.3,2,True,4,2023-12-07
ASS0002692,STU00120,CRS0098,2023-03-18,2023-06-07,Not Started,48.9,10.9,1,False,1,2023-03-19
ASS0002693,STU00440,CRS0084,2022-08-11,2022-10-23,Completed,61.8,6.3,4,False,1,2022-09-21
ASS0002694,STU00417,CRS0004,2022-04-25,2022-05-22,In Progress,2.3,24.0,2,False,3,2022-07-09
ASS0002695,STU00189,CRS0056,2022-01-29,2022-02-08,Dropped,89.4,5.5,4,False,1,2022-04-02
ASS0002696,STU00233,CRS0045,2022-06-07,2022-08-30,Not Started,15.2,1.4,4,False,2,2022-06-22
ASS0002697,STU00202,CRS0004,2022-07-20,2022-10-11,Completed,9.3,26.3,1,False,4,2022-07-23
ASS0002698,STU00489,CRS0025,2023-08-11,2023-09-07,Completed,42.5,26.2,1,True,3,2023-10-26
ASS0002699,STU00312,CRS0036,2023-02-17,2023-04-09,Not Started,68.6,11.9,2,True,2,2023-05-16
ASS0002700,STU00237,CRS0008,2022-01-30,2022-04-28,Dropped,52.3,1.0,1,False,4,2022-02-07
ASS0002701,STU00141,CRS0084,2022-02-19,2022-03-17,In Progress,18.3,2.4,1,False,3,2022-04-28
ASS0002702,STU00399,CRS0063,2022-10-28,2023-01-26,In Progress,62.3,34.0,2,False,3,2023-01-12
ASS0002703,STU00375,CRS0001,2023-08-15,2023-09-03,Dropped,91.3,43.7,2,False,3,2023-10-24
ASS0002704,STU00485,CRS0044,2022-10-08,2022-10-23,In Progress,62.0,6.5,5,False,1,2022-11-04
ASS0002705,STU00471,CRS0040,2023-06-16,2023-07-17,Not Started,49.6,27.7,2,False,4,2023-07-11
ASS0002706,STU00203,CRS0073,2023-10-13,,In Progress,53.2,2.1,2,False,3,2023-12-08
ASS0002707,STU00187,CRS0067,2022-11-15,2022-12-21,Not Started,73.8,19.8,3,True,4,2022-12-14
ASS0002708,STU00252,CRS0099,2022-04-01,,Not Started,22.8,6.2,3,True,5,2022-05-27
ASS0002709,STU00247,CRS0052,2022-02-08,,Dropped,51.3,0.7,1,True,3,2022-03-12
ASS0002710,STU00410,CRS0011,2023-01-14,2023-03-25,Completed,70.7,30.7,4,True,1,2023-03-08
ASS0002711,STU00276,CRS0049,2022-05-02,,Not Started,91.7,49.9,4,True,1,2022-07-07
ASS0002712,STU00312,CRS0022,2023-02-14,2023-02-17,Dropped,34.2,42.7,3,False,3,2023-03-19
ASS0002713,STU00090,CRS0095,2023-02-12,2023-03-16,Not Started,50.7,6.8,2,False,4,2023-02-23
ASS0002714,STU00137,CRS0004,2022-07-23,2022-10-18,Dropped,63.2,8.8,3,False,3,2022-10-17
ASS0002715,STU00211,CRS0055,2022-01-30,,Completed,85.1,3.7,4,False,2,2022-02-18
ASS0002716,STU00255,CRS0100,2022-06-03,2022-08-09,Not Started,80.0,13.5,3,False,2,2022-08-30
ASS0002717,STU00051,CRS0084,2023-04-01,2023-04-28,Not Started,79.8,2.0,3,False,1,2023-06-14
ASS0002718,STU00167,CRS0087,2023-10-09,2023-12-23,In Progress,25.9,7.1,5,False,1,2023-11-30
ASS0002719,STU00350,CRS0047,2022-02-03,2022-02-12,In Progress,41.2,34.8,3,True,2,2022-03-10
ASS0002720,STU00418,CRS0068,2023-10-06,2023-11-10,In Progress,87.2,23.1,4,True,1,2024-01-02
ASS0002721,STU00216,CRS0023,2023-05-14,2023-06-26,Dropped,87.6,6.3,2,False,3,2023-06-15
ASS0002722,STU00146,CRS0079,2023-02-01,2023-03-16,Dropped,13.8,4.6,4,False,3,2023-03-28
ASS0002723,STU00067,CRS0061,2022-12-18,,Completed,96.7,2.9,1,False,4,2023-01-13
ASS0002724,STU00139,CRS0040,2023-04-18,2023-05-25,Dropped,58.5,11.9,1,False,2,2023-06-27
ASS0002725,STU00117,CRS0021,2023-03-09,2023-05-14,Not Started,71.8,7.7,1,True,1,2023-05-04
ASS0002726,STU00007,CRS0060,2023-07-24,2023-08-07,In Progress,68.3,25.7,3,False,4,2023-08-02
ASS0002727,STU00378,CRS0095,2022-09-03,,Dropped,87.4,19.6,5,False,5,2022-10-09
ASS0002728,STU00047,CRS0090,2022-10-23,,In Progress,31.3,12.2,2,False,2,2023-01-12
ASS0002729,STU00110,CRS0062,2022-06-23,2022-08-23,Dropped,85.9,36.4,5,False,1,2022-09-15
ASS0002730,STU00107,CRS0007,2022-05-22,2022-07-03,Not Started,27.4,23.5,4,True,1,2022-07-04
ASS0002731,STU00266,CRS0072,2022-05-14,2022-05-23,Not Started,96.0,13.0,5,False,3,2022-05-23
ASS0002732,STU00478,CRS0093,2022-01-03,2022-03-18,Completed,11.6,25.3,1,False,4,2022-02-04
ASS0002733,STU00131,CRS0049,2023-10-28,,Completed,99.9,49.7,2,True,5,2023-12-25
ASS0002734,STU00186,CRS0039,2022-06-26,2022-08-04,Not Started,21.3,34.5,5,False,3,2022-09-24
ASS0002735,STU00095,CRS0031,2023-05-24,2023-08-18,Not Started,97.0,25.4,4,False,1,2023-05-31
ASS0002736,STU00241,CRS0072,2023-07-28,2023-10-17,In Progress,34.1,3.7,1,True,1,2023-10-19
ASS0002737,STU00373,CRS0099,2023-07-23,2023-10-02,In Progress,75.5,5.6,5,False,1,2023-10-09
ASS0002738,STU00210,CRS0086,2023-02-20,2023-02-23,In Progress,54.1,9.7,2,False,2,2023-05-04
ASS0002739,STU00332,CRS0047,2023-04-16,,Dropped,40.3,41.4,5,True,1,2023-04-16
ASS0002740,STU00425,CRS0002,2022-07-13,2022-09-12,Completed,83.2,13.6,1,False,1,2022-08-13
ASS0002741,STU00250,CRS0067,2022-03-04,2022-05-09,Not Started,91.9,15.0,4,False,2,2022-03-25
ASS0002742,STU00019,CRS0064,2022-02-05,2022-04-12,In Progress,27.3,14.5,2,False,4,2022-04-08
ASS0002743,STU00370,CRS0039,2023-07-08,2023-08-30,In Progress,61.6,16.7,4,False,3,2023-08-20
ASS0002744,STU00203,CRS0041,2023-03-29,,Not Started,39.5,15.7,1,False,5,2023-04-18
ASS0002745,STU00258,CRS0014,2023-04-03,2023-05-08,Not Started,47.7,3.1,1,True,3,2023-05-15
ASS0002746,STU00392,CRS0017,2022-06-02,,Not Started,97.5,20.2,2,True,2,2022-06-18
ASS0002747,STU00433,CRS0096,2023-02-03,2023-03-08,Dropped,17.2,51.9,4,True,2,2023-02-04
ASS0002748,STU00314,CRS0092,2022-02-03,2022-04-04,Dropped,77.6,1.3,4,True,3,2022-02-14
ASS0002749,STU00222,CRS0066,2022-12-18,,In Progress,27.2,18.3,4,False,1,2023-01-03
ASS0002750,STU00176,CRS0091,2023-07-26,2023-10-16,Completed,6.2,33.6,2,False,4,2023-10-10
ASS0002751,STU00477,CRS0027,2022-07-18,,Not Started,23.1,43.7,2,True,5,2022-09-01
ASS0002752,STU00357,CRS0052,2022-06-13,2022-08-19,In Progress,46.5,41.2,2,False,2,2022-07-06
ASS0002753,STU00173,CRS0097,2023-08-17,2023-08-22,In Progress,81.0,20.2,1,True,5,2023-11-13
ASS0002754,STU00300,CRS0040,2022-05-26,2022-06-28,Completed,20.4,22.1,3,True,2,2022-06-24
ASS0002755,STU00455,CRS0098,2022-07-21,2022-10-10,In Progress,53.3,4.4,1,True,3,2022-10-11
ASS0002756,STU00250,CRS0071,2023-10-03,2023-11-07,Not Started,21.9,5.5,5,False,3,2023-12-29
ASS0002757,STU00347,CRS0015,2023-05-04,2023-07-17,Not Started,54.0,13.5,4,False,3,2023-08-02
ASS0002758,STU00183,CRS0040,2022-11-06,2023-02-03,In Progress,9.6,24.2,5,True,4,2023-01-24
ASS0002759,STU00343,CRS0021,2023-03-22,2023-05-03,In Progress,71.3,7.1,4,True,5,2023-05-15
ASS0002760,STU00268,CRS0068,2023-01-07,2023-02-10,In Progress,52.6,13.6,5,True,2,2023-03-25
ASS0002761,STU00234,CRS0079,2023-09-14,2023-12-10,In Progress,67.8,4.4,3,True,2,2023-10-05
ASS0002762,STU00049,CRS0077,2023-06-07,2023-08-21,Not Started,96.4,20.0,1,False,1,2023-06-23
ASS0002763,STU00170,CRS0002,2023-02-10,2023-05-05,Not Started,63.8,13.9,4,False,4,2023-03-10
ASS0002764,STU00153,CRS0064,2023-03-04,2023-04-12,Not Started,24.7,29.3,3,False,5,2023-03-15
ASS0002765,STU00456,CRS0094,2022-01-01,2022-02-13,In Progress,31.0,18.1,4,True,2,2022-01-14
ASS0002766,STU00167,CRS0046,2023-08-03,2023-09-03,Not Started,29.5,19.1,4,True,5,2023-10-19
ASS0002767,STU00132,CRS0079,2022-12-11,2023-01-17,Completed,20.1,27.8,3,False,3,2023-02-02
ASS0002768,STU00186,CRS0056,2023-11-10,2023-12-06,Completed,47.0,5.9,2,True,1,2023-11-29
ASS0002769,STU00379,CRS0012,2022-01-17,2022-03-18,In Progress,38.0,12.3,2,False,4,2022-04-11
ASS0002770,STU00407,CRS0060,2022-07-29,2022-08-22,In Progress,94.7,8.8,5,False,3,2022-10-09
ASS0002771,STU00110,CRS0077,2022-03-08,2022-04-28,Completed,79.7,14.7,1,False,1,2022-04-15
ASS0002772,STU00281,CRS0067,2023-03-18,2023-03-21,Not Started,20.8,18.1,2,False,3,2023-04-25
ASS0002773,STU00474,CRS0097,2023-04-04,2023-06-15,In Progress,66.4,14.6,5,False,3,2023-04-15
ASS0002774,STU00248,CRS0056,2022-03-01,2022-05-19,Completed,59.9,5.7,4,False,3,2022-05-21
ASS0002775,STU00487,CRS0072,2022-04-21,,Dropped,75.1,15.6,3,False,4,2022-07-03
ASS0002776,STU00428,CRS0039,2022-09-19,2022-10-17,In Progress,54.0,36.2,1,False,3,2022-10-05
ASS0002777,STU00257,CRS0074,2022-01-31,2022-03-22,Not Started,34.5,42.5,5,True,4,2022-04-10
ASS0002778,STU00410,CRS0039,2023-04-06,2023-06-21,In Progress,97.7,13.2,3,False,1,2023-06-22
ASS0002779,STU00420,CRS0052,2023-06-05,2023-07-03,Completed,39.5,34.5,1,True,2,2023-06-10
ASS0002780,STU00262,CRS0074,2023-10-23,2024-01-18,Not Started,28.0,34.6,2,False,2,2023-11-30
ASS0002781,STU00397,CRS0030,2023-01-02,2023-02-23,Dropped,17.7,4.5,1,False,3,2023-02-20
ASS0002782,STU00017,CRS0031,2023-06-01,2023-06-02,Completed,21.0,39.1,4,False,3,2023-07-19
ASS0002783,STU00219,CRS0001,2022-11-03,2022-11-11,In Progress,47.7,13.9,3,False,4,2023-01-16
ASS0002784,STU00063,CRS0085,2022-03-25,2022-04-18,In Progress,11.6,20.6,2,False,5,2022-06-20
ASS0002785,STU00208,CRS0090,2022-11-17,2023-01-27,Not Started,71.0,24.3,1,False,5,2023-02-06
ASS0002786,STU00023,CRS0006,2022-11-06,,In Progress,21.5,8.5,5,False,4,2022-11-06
ASS0002787,STU00052,CRS0029,2023-06-12,2023-06-13,Completed,16.7,4.4,4,True,5,2023-06-13
ASS0002788,STU00055,CRS0004,2022-03-12,,Dropped,81.1,23.2,1,False,1,2022-04-28
ASS0002789,STU00287,CRS0008,2023-01-30,2023-04-24,Completed,59.8,34.2,5,True,2,2023-03-22
ASS0002790,STU00321,CRS0093,2023-01-18,,Dropped,33.6,34.7,5,True,5,2023-03-11
ASS0002791,STU00273,CRS0057,2022-03-25,2022-06-18,Not Started,7.7,0.9,1,False,3,2022-06-11
ASS0002792,STU00486,CRS0019,2023-09-04,2023-09-25,Dropped,1.7,24.8,1,False,4,2023-09-14
ASS0002793,STU00079,CRS0076,2022-08-14,2022-09-01,Completed,76.2,7.6,3,True,2,2022-08-19
ASS0002794,STU00289,CRS0099,2022-09-29,,Completed,94.4,10.8,4,False,1,2022-11-28
